"date","time","size","version","os","country","ip_id"
"2022-12-19","04:36:42",92688890,"4.2.2","osx","US",70
"2022-12-19","04:36:36",90825198,"4.1.2","osx","US",10
"2022-12-19","04:36:50",92688890,"4.2.2","osx","US",278
"2022-12-19","04:37:00",7135271,"4.2.2","win",NA,13
"2022-12-19","04:37:18",79625634,"4.2.2","win","IN",279
"2022-12-19","04:37:25",92688891,"4.2.2","osx","US",14
"2022-12-19","04:37:27",79626623,"4.2.2","win",NA,13
"2022-12-19","04:37:41",79538110,"4.2.2","win","CN",280
"2022-12-19","04:37:53",79625669,"4.2.2","win","IN",281
"2022-12-19","04:37:51",79538104,"4.2.2","win","US",282
"2022-12-19","04:37:43",79632669,"4.2.2","win","BR",283
"2022-12-19","04:37:54",92688886,"4.2.2","osx","US",87
"2022-12-19","04:38:06",92688887,"4.2.2","osx","US",284
"2022-12-19","04:38:01",90307584,"4.2.2","osx","CA",285
"2022-12-19","04:38:13",79627253,"4.2.2","win","IN",286
"2022-12-19","04:38:17",90311712,"4.2.2","osx","AU",287
"2022-12-19","04:38:22",79626102,"4.2.2","win","KR",288
"2022-12-19","04:38:29",92688889,"4.2.2","osx","US",65
"2022-12-19","04:38:19",79627316,"4.2.2","win","IN",289
"2022-12-19","04:38:34",92688890,"4.2.2","osx","US",290
"2022-12-19","04:38:39",92688889,"4.2.2","osx","US",14
"2022-12-19","04:38:52",79626786,"4.2.2","win",NA,13
"2022-12-19","04:39:03",92688889,"4.2.2","osx","US",291
"2022-12-19","04:39:04",79627703,"4.2.2","win","KR",292
"2022-12-19","04:39:03",79626777,"4.2.2","win","IN",293
"2022-12-19","04:39:17",79629001,"4.2.2","win",NA,13
"2022-12-19","04:39:13",92800716,"4.2.2","osx",NA,13
"2022-12-19","04:38:07",79538100,"4.2.2","win","US",294
"2022-12-19","04:39:24",79627092,"4.2.2","win","MY",295
"2022-12-19","04:39:30",79628206,"4.2.2","win","IN",296
"2022-12-19","04:39:32",79627048,"4.2.2","win",NA,13
"2022-12-19","04:39:30",90825201,"4.1.2","osx","US",297
"2022-12-19","04:39:42",79627730,"4.2.2","win","IN",298
"2022-12-19","04:39:45",79627668,"4.2.2","win","IN",299
"2022-12-19","04:40:01",90635493,"4.1.3","win","US",300
"2022-12-19","04:40:10",79634913,"4.2.2","win",NA,13
"2022-12-19","04:40:24",92688890,"4.2.2","osx","US",14
"2022-12-19","04:40:29",90825201,"4.1.2","osx","US",301
"2022-12-19","04:40:36",79538106,"4.2.2","win","US",302
"2022-12-19","04:40:36",79626632,"4.2.2","win","KR",303
"2022-12-19","04:40:42",79538109,"4.2.2","win","US",304
"2022-12-19","04:40:42",34025596,"4.2.2","src","IN",305
"2022-12-19","04:40:47",79627163,"4.2.2","win","MX",306
"2022-12-19","04:40:42",79626418,"4.2.2","win","RU",307
"2022-12-19","04:40:51",91924167,"4.1.3","osx","US",93
"2022-12-19","04:40:53",81959957,"devel","win","US",308
"2022-12-19","04:40:52",90635517,"4.1.3","win","DE",309
"2022-12-19","04:40:56",79538105,"4.2.2","win","DE",83
"2022-12-19","04:40:51",90635521,"4.1.3","win","US",95
"2022-12-19","04:40:52",92688890,"4.2.2","osx","US",14
"2022-12-19","04:40:54",92688890,"4.2.2","osx","US",93
"2022-12-19","04:40:57",92688890,"4.2.2","osx","US",98
"2022-12-19","04:40:53",81959964,"devel","win","DE",83
"2022-12-19","04:40:50",79538104,"4.2.2","win","US",254
"2022-12-19","04:40:53",79538105,"4.2.2","win","DE",309
"2022-12-19","04:40:56",91924167,"4.1.3","osx","US",98
"2022-12-19","04:40:59",81959965,"devel","win","US",310
"2022-12-19","04:40:54",81959935,"devel","win","US",184
"2022-12-19","04:40:58",90635518,"4.1.3","win","US",311
"2022-12-19","04:41:00",90635521,"4.1.3","win","US",312
"2022-12-19","04:40:58",92688890,"4.2.2","osx","US",93
"2022-12-19","04:41:01",79538100,"4.2.2","win","US",313
"2022-12-19","04:41:04",79538105,"4.2.2","win","DE",314
"2022-12-19","04:41:03",90635519,"4.1.3","win","US",315
"2022-12-19","04:41:01",79538105,"4.2.2","win","DE",316
"2022-12-19","04:40:56",92688890,"4.2.2","osx","US",14
"2022-12-19","04:41:03",79538104,"4.2.2","win","US",317
"2022-12-19","04:41:02",90635521,"4.1.3","win","US",318
"2022-12-19","04:41:14",79538105,"4.2.2","win","US",319
"2022-12-19","04:40:58",79538105,"4.2.2","win","US",320
"2022-12-19","04:41:05",91924167,"4.1.3","osx","US",61
"2022-12-19","04:41:01",81959965,"devel","win","US",321
"2022-12-19","04:41:15",90635519,"4.1.3","win","US",322
"2022-12-19","19:51:19",90635519,"4.1.3","win","US",323
"2022-12-19","19:51:11",79625678,"4.2.2","win","US",324
"2022-12-19","19:51:29",79538104,"4.2.2","win","US",252
"2022-12-19","19:51:25",90825201,"4.1.2","osx","US",290
"2022-12-19","19:51:28",50643902,"4.2.2","win","PE",325
"2022-12-19","19:51:27",90825201,"4.1.2","osx","US",326
"2022-12-19","19:51:26",79538105,"4.2.2","win","DE",327
"2022-12-19","19:51:34",92688891,"4.2.2","osx","US",253
"2022-12-19","19:51:38",79626237,"4.2.2","win","CL",328
"2022-12-19","19:51:33",79626003,"4.2.2","win","US",329
"2022-12-19","19:51:44",92688891,"4.2.2","osx","US",65
"2022-12-19","19:51:53",79627110,"4.2.2","win","US",330
"2022-12-19","19:46:21",90635520,"4.1.3","win","US",331
"2022-12-19","19:51:57",92688889,"4.2.2","osx","US",61
"2022-12-19","19:52:14",33715790,"4.2.2","win","HK",332
"2022-12-19","19:52:25",92688891,"4.2.2","osx","US",333
"2022-12-19","19:52:18",86429689,"3.6.3","win","US",334
"2022-12-19","19:52:40",90635519,"4.1.3","win","US",335
"2022-12-19","19:52:35",90307369,"4.2.2","osx",NA,13
"2022-12-19","19:52:36",90310077,"4.2.2","osx","US",336
"2022-12-19","19:52:50",79627794,"4.2.2","win",NA,13
"2022-12-19","19:52:57",3620334,"3.6.3.nn","osx","US",336
"2022-12-19","19:53:03",30269788,"4.2.2","osx","BR",337
"2022-12-19","19:53:03",81148644,"3.6.3.nn","osx","US",336
"2022-12-19","19:52:56",79627272,"4.2.2","win","ES",338
"2022-12-19","19:53:06",88582808,"4.0.5","win","US",339
"2022-12-19","19:53:19",81971166,"devel","win","US",340
"2022-12-19","19:53:14",79538102,"4.2.2","win","US",254
"2022-12-19","19:53:23",81971171,"devel","win","US",341
"2022-12-19","19:53:16",79538102,"4.2.2","win","US",342
"2022-12-19","19:53:26",79627262,"4.2.2","win","US",343
"2022-12-19","19:53:27",88582804,"4.0.5","win","US",340
"2022-12-19","19:53:25",79626190,"4.2.2","win","GB",344
"2022-12-19","19:53:10",90635520,"4.1.3","win","DE",51
"2022-12-19","19:53:18",92797228,"4.2.2","osx","BR",337
"2022-12-19","19:52:27",79634058,"4.2.2","win","US",345
"2022-12-19","19:52:52",92793347,"4.2.2","osx","US",346
"2022-12-19","19:53:38",90303949,"4.2.2","osx","DE",347
"2022-12-19","19:53:39",79538109,"4.2.2","win","US",348
"2022-12-19","19:53:31",92688890,"4.2.2","osx","US",10
"2022-12-19","19:53:34",92688889,"4.2.2","osx","US",61
"2022-12-19","19:53:41",90635520,"4.1.3","win","US",349
"2022-12-19","19:53:43",79538104,"4.2.2","win","US",313
"2022-12-19","19:53:36",90825202,"4.1.2","osx","US",350
"2022-12-19","19:53:44",92797155,"4.2.2","osx","CH",351
"2022-12-19","19:53:47",86429689,"3.6.3","win","US",352
"2022-12-19","19:54:02",79538104,"4.2.2","win","US",340
"2022-12-19","19:54:01",90825201,"4.1.2","osx","US",10
"2022-12-19","19:54:03",79625536,"4.2.2","win","ES",338
"2022-12-19","19:54:07",86429684,"3.6.3","win","US",335
"2022-12-19","19:54:07",92688889,"4.2.2","osx","US",61
"2022-12-19","19:54:08",90305171,"4.2.2","osx","GB",353
"2022-12-19","19:54:12",15756593,"4.2.2","win",NA,13
"2022-12-19","19:54:14",92688891,"4.2.2","osx","US",65
"2022-12-19","19:54:16",79628925,"4.2.2","win","US",354
"2022-12-19","19:54:20",92688891,"4.2.2","osx","US",355
"2022-12-19","19:54:26",79626408,"4.2.2","win","GB",356
"2022-12-19","19:54:22",79629172,"4.2.2","win",NA,13
"2022-12-19","19:52:38",86429689,"3.6.3","win","US",357
"2022-12-19","19:52:54",14197733,"4.2.2","win","MX",358
"2022-12-19","19:54:41",79538105,"4.2.2","win","HK",359
"2022-12-19","19:53:09",79538101,"4.2.2","win","US",254
"2022-12-19","19:54:46",79627903,"4.2.2","win","IT",360
"2022-12-19","19:54:55",79538104,"4.2.2","win","US",361
"2022-12-19","19:54:58",34025119,"4.2.2","src",NA,13
"2022-12-19","19:54:56",79636903,"4.2.2","win","CO",362
"2022-12-19","19:54:58",92688891,"4.2.2","osx","US",10
"2022-12-19","19:55:07",79627092,"4.2.2","win","ES",363
"2022-12-19","19:55:02",79625660,"4.2.2","win","CL",364
"2022-12-19","19:55:18",34475161,"4.2.2","osx",NA,13
"2022-12-19","19:55:24",79626299,"4.2.2","win",NA,13
"2022-12-19","19:55:26",90304577,"4.2.2","osx","US",365
"2022-12-19","19:55:37",92688891,"4.2.2","osx","US",65
"2022-12-19","19:54:28",79538103,"4.2.2","win","US",366
"2022-12-19","19:55:40",79629512,"4.2.2","win","PE",367
"2022-12-19","19:55:39",92688891,"4.2.2","osx","US",14
"2022-12-19","19:55:38",92688891,"4.2.2","osx","US",98
"2022-12-19","19:55:48",79628290,"4.2.2","win","ES",368
"2022-12-19","19:55:54",90825202,"4.1.2","osx","US",234
"2022-12-19","19:56:06",86429689,"3.6.3","win","DE",369
"2022-12-19","19:56:07",79538104,"4.2.2","win","US",370
"2022-12-19","06:16:13",90548872,"4.1.1","osx","US",101
"2022-12-19","06:16:06",91924165,"4.1.3","osx","US",87
"2022-12-19","06:16:12",79538104,"4.2.2","win","US",208
"2022-12-19","06:16:15",90825202,"4.1.2","osx","US",350
"2022-12-19","06:16:16",81959964,"devel","win","US",371
"2022-12-19","06:16:16",92688889,"4.2.2","osx","US",61
"2022-12-19","06:16:21",90635519,"4.1.3","win","US",372
"2022-12-19","06:16:20",90635519,"4.1.3","win","US",373
"2022-12-19","06:16:19",91924165,"4.1.3","osx","US",61
"2022-12-19","06:16:35",81959966,"devel","win","US",374
"2022-12-19","06:16:30",90635518,"4.1.3","win","US",375
"2022-12-19","06:16:31",81959966,"devel","win","US",376
"2022-12-19","06:16:26",91924167,"4.1.3","osx","US",158
"2022-12-19","06:16:34",92688890,"4.2.2","osx","US",233
"2022-12-19","06:16:35",81959963,"devel","win","US",184
"2022-12-19","06:16:33",79538105,"4.2.2","win","US",377
"2022-12-19","06:16:33",79538105,"4.2.2","win","US",60
"2022-12-19","06:16:28",92688890,"4.2.2","osx","US",378
"2022-12-19","06:16:37",90635519,"4.1.3","win","US",342
"2022-12-19","06:16:29",92688890,"4.2.2","osx","US",65
"2022-12-19","06:16:47",90635518,"4.1.3","win","US",252
"2022-12-19","06:16:46",81959965,"devel","win","US",86
"2022-12-19","06:16:43",79538105,"4.2.2","win","DE",42
"2022-12-19","06:16:43",92688889,"4.2.2","osx","US",61
"2022-12-19","06:16:39",90635519,"4.1.3","win","US",208
"2022-12-19","06:16:51",90635519,"4.1.3","win","US",95
"2022-12-19","06:16:54",79538102,"4.2.2","win","US",379
"2022-12-19","06:16:49",91924166,"4.1.3","osx","US",10
"2022-12-19","06:16:45",90635519,"4.1.3","win","DE",309
"2022-12-19","06:16:41",79538105,"4.2.2","win","US",380
"2022-12-19","06:16:51",92688889,"4.2.2","osx","US",61
"2022-12-19","06:16:49",90635520,"4.1.3","win","DE",106
"2022-12-19","06:16:55",79538105,"4.2.2","win","HK",182
"2022-12-19","06:16:49",81959966,"devel","win","HK",96
"2022-12-19","06:16:57",91924167,"4.1.3","osx","US",14
"2022-12-19","06:16:53",90635519,"4.1.3","win","US",381
"2022-12-19","06:16:50",79627003,"4.2.2","win","TW",382
"2022-12-19","06:17:01",79538105,"4.2.2","win","US",383
"2022-12-19","06:17:06",90635520,"4.1.3","win","US",384
"2022-12-19","06:17:09",79627101,"4.2.2","win","JP",385
"2022-12-19","06:17:04",79629459,"4.2.2","win","US",386
"2022-12-19","06:16:51",90635520,"4.1.3","win","DE",387
"2022-12-19","06:17:10",79538103,"4.2.2","win","US",375
"2022-12-19","06:17:08",81959967,"devel","win","US",388
"2022-12-19","06:17:06",90635520,"4.1.3","win","DE",106
"2022-12-19","06:17:08",90635520,"4.1.3","win","HK",182
"2022-12-19","06:17:09",81959966,"devel","win","US",361
"2022-12-19","06:17:12",79538104,"4.2.2","win","HK",389
"2022-12-19","06:17:13",79538104,"4.2.2","win","HK",390
"2022-12-19","06:17:16",81959966,"devel","win","US",381
"2022-12-19","06:17:11",81959966,"devel","win","HK",391
"2022-12-19","06:17:15",1058192,"4.2.2","win","CN",392
"2022-12-19","06:17:16",81959967,"devel","win","DE",393
"2022-12-19","06:17:10",79538105,"4.2.2","win","US",394
"2022-12-19","06:17:15",81959967,"devel","win","US",395
"2022-12-19","06:17:16",81959966,"devel","win","US",381
"2022-12-19","06:17:15",90548873,"4.1.1","osx","US",65
"2022-12-19","06:17:17",91924167,"4.1.3","osx","US",14
"2022-12-19","06:17:20",79538105,"4.2.2","win","US",396
"2022-12-19","06:17:18",34027260,"4.2.2","src","JP",397
"2022-12-19","06:17:25",86429687,"3.6.3","win","US",86
"2022-12-19","06:17:29",81959965,"devel","win","US",375
"2022-12-19","06:17:24",79538105,"4.2.2","win","US",111
"2022-12-19","06:17:29",90635520,"4.1.3","win","US",381
"2022-12-19","06:16:44",79630675,"4.2.2","win","CN",398
"2022-12-19","06:17:21",79538105,"4.2.2","win","US",111
"2022-12-19","06:17:37",92688891,"4.2.2","osx","US",399
"2022-12-19","06:17:38",81959967,"devel","win","US",400
"2022-12-19","06:17:43",92796719,"4.2.2","osx","NL",401
"2022-12-19","06:17:46",79538103,"4.2.2","win","US",375
"2022-12-19","06:17:38",81959966,"devel","win","US",208
"2022-12-19","06:17:36",92688890,"4.2.2","osx","US",14
"2022-12-19","06:17:45",92688891,"4.2.2","osx","US",402
"2022-12-19","06:17:49",79635705,"4.2.2","win","DE",403
"2022-12-19","06:17:47",92798199,"4.2.2","osx","JP",404
"2022-12-19","06:15:44",79627128,"4.2.2","win","KR",405
"2022-12-19","06:17:58",92688891,"4.2.2","osx","US",406
"2022-12-19","06:18:00",79626398,"4.2.2","win","CN",407
"2022-12-19","06:17:15",449077,"4.2.2","win","CN",392
"2022-12-19","06:17:51",92688890,"4.2.2","osx","US",14
"2022-12-19","06:17:59",92688889,"4.2.2","osx","US",87
"2022-12-19","06:18:05",79538105,"4.2.2","win","US",408
"2022-12-19","06:16:24",79538109,"4.2.2","win","KR",409
"2022-12-19","06:17:47",79626950,"4.2.2","win","JP",410
"2022-12-19","06:18:03",82362110,"4.2.0","win","US",411
"2022-12-19","06:18:06",92688890,"4.2.2","osx","US",14
"2022-12-19","06:18:06",79538105,"4.2.2","win","US",408
"2022-12-19","06:18:08",90635520,"4.1.3","win","DE",42
"2022-12-19","06:18:03",90635520,"4.1.3","win","US",95
"2022-12-19","06:18:15",79538103,"4.2.2","win","US",375
"2022-12-19","06:17:55",79625678,"4.2.2","win","JP",410
"2022-12-19","06:18:08",90635520,"4.1.3","win","DE",412
"2022-12-19","06:18:02",79626173,"4.2.2","win","US",413
"2022-12-19","06:18:13",91924167,"4.1.3","osx","US",14
"2022-12-19","06:18:14",81959967,"devel","win","US",414
"2022-12-19","06:18:20",81959966,"devel","win","US",415
"2022-12-19","06:18:20",79626624,"4.2.2","win","IN",416
"2022-12-19","06:18:15",79630395,"4.2.2","win","TH",417
"2022-12-19","06:18:15",92688890,"4.2.2","osx","US",14
"2022-12-19","06:18:24",91924167,"4.1.3","osx","US",98
"2022-12-19","06:18:19",81959966,"devel","win","US",375
"2022-12-19","06:18:23",79538103,"4.2.2","win","US",86
"2022-12-19","06:18:22",90635520,"4.1.3","win","DE",369
"2022-12-19","06:18:21",81959967,"devel","win","US",418
"2022-12-19","06:18:32",90548875,"4.1.1","osx","US",14
"2022-12-19","06:18:23",79538105,"4.2.2","win","DE",419
"2022-12-19","06:18:22",81774940,"3.6.3","osx","US",278
"2022-12-19","06:18:45",92793797,"4.2.2","osx","IN",420
"2022-12-19","06:18:44",90635520,"4.1.3","win","US",421
"2022-12-19","06:18:48",79538104,"4.2.2","win","US",352
"2022-12-19","06:18:48",81959967,"devel","win","DE",106
"2022-12-19","06:18:46",90635520,"4.1.3","win","US",352
"2022-12-19","06:18:48",79538104,"4.2.2","win","US",422
"2022-12-19","06:18:40",92688890,"4.2.2","osx","US",14
"2022-12-19","06:18:51",3674476,"4.2.2","win",NA,13
"2022-12-19","06:19:00",90825201,"4.1.2","osx","US",423
"2022-12-19","06:19:07",79626242,"4.2.2","win",NA,13
"2022-12-19","06:19:05",79629026,"4.2.2","win",NA,13
"2022-12-19","06:19:09",79538105,"4.2.2","win","DE",424
"2022-12-19","06:19:12",79538104,"4.2.2","win","US",361
"2022-12-19","06:19:16",79628631,"4.2.2","win","TW",425
"2022-12-19","06:19:11",90635520,"4.1.3","win","US",361
"2022-12-19","06:19:13",90306905,"4.2.2","osx",NA,13
"2022-12-19","06:19:27",92688889,"4.2.2","osx","US",61
"2022-12-19","06:19:27",92688890,"4.2.2","osx","US",14
"2022-12-19","06:19:18",79627362,"4.2.2","win","JP",397
"2022-12-19","06:19:37",90635488,"4.1.3","win","US",426
"2022-12-19","06:19:33",79627918,"4.2.2","win",NA,13
"2022-12-19","06:19:46",79538105,"4.2.2","win","US",349
"2022-12-19","06:19:44",92688891,"4.2.2","osx","US",427
"2022-12-19","06:19:53",90635520,"4.1.3","win","US",428
"2022-12-19","06:19:54",91924167,"4.1.3","osx","US",98
"2022-12-19","06:19:55",79538103,"4.2.2","win","US",375
"2022-12-19","06:19:45",92688890,"4.2.2","osx","US",14
"2022-12-19","06:19:57",92688891,"4.2.2","osx","US",10
"2022-12-19","06:19:58",92688889,"4.2.2","osx","US",87
"2022-12-19","06:19:54",92688890,"4.2.2","osx","US",14
"2022-12-19","06:19:57",90635519,"4.1.3","win","US",252
"2022-12-19","06:20:00",79538105,"4.2.2","win","HK",182
"2022-12-19","06:20:06",79626363,"4.2.2","win","IN",429
"2022-12-19","06:19:57",91924166,"4.1.3","osx","US",87
"2022-12-19","06:20:06",91924167,"4.1.3","osx","US",14
"2022-12-19","06:19:56",92688889,"4.2.2","osx","US",87
"2022-12-19","06:19:59",92688890,"4.2.2","osx","US",98
"2022-12-19","06:19:55",91924167,"4.1.3","osx","US",430
"2022-12-19","06:19:55",81959967,"devel","win","US",357
"2022-12-19","06:19:53",79538105,"4.2.2","win","US",431
"2022-12-19","06:20:01",92688890,"4.2.2","osx","US",432
"2022-12-19","06:20:03",81959967,"devel","win","DE",433
"2022-12-19","06:20:01",90825201,"4.1.2","osx","US",10
"2022-12-19","06:20:00",81959967,"devel","win","US",88
"2022-12-19","06:20:14",92688890,"4.2.2","osx","US",98
"2022-12-19","06:20:19",79636422,"4.2.2","win",NA,13
"2022-12-19","06:20:20",79538105,"4.2.2","win","US",349
"2022-12-19","06:20:19",91924166,"4.1.3","osx","US",87
"2022-12-19","06:18:57",79626893,"4.2.2","win","KR",434
"2022-12-19","06:20:36",81959967,"devel","win","DE",435
"2022-12-19","06:20:36",92688890,"4.2.2","osx","US",65
"2022-12-19","06:20:40",91924167,"4.1.3","osx","US",234
"2022-12-19","06:20:38",92800287,"4.2.2","osx","NO",436
"2022-12-19","06:20:40",92688890,"4.2.2","osx","US",14
"2022-12-19","06:20:50",91924167,"4.1.3","osx","US",14
"2022-12-19","06:20:53",91924167,"4.1.3","osx","US",234
"2022-12-19","06:20:54",6627442,"4.2.2","win","IN",437
"2022-12-19","06:20:50",34028623,"4.2.2","src","CH",438
"2022-12-19","06:20:56",79631924,"4.2.2","win","PK",439
"2022-12-19","06:21:03",91924167,"4.1.3","osx","US",98
"2022-12-19","06:21:03",92688891,"4.2.2","osx","US",10
"2022-12-19","06:21:06",92688890,"4.2.2","osx","US",98
"2022-12-19","06:21:06",91924167,"4.1.3","osx","US",256
"2022-12-19","07:06:14",79626920,"4.2.2","win",NA,13
"2022-12-19","07:06:17",92688891,"4.2.2","osx","US",14
"2022-12-19","07:06:20",541,"4.2.2","win",NA,13
"2022-12-19","07:06:20",14677,"4.2.2","win",NA,13
"2022-12-19","07:06:27",92796470,"4.2.2","osx","CH",440
"2022-12-19","07:06:43",79538104,"4.2.2","win","US",441
"2022-12-19","07:06:37",90203632,"4.2.2","osx","TR",442
"2022-12-19","07:06:45",1054808,"4.2.2","win","CN",443
"2022-12-19","07:06:46",79627866,"4.2.2","win","JP",444
"2022-12-19","07:06:46",90825198,"4.1.2","osx","US",277
"2022-12-19","07:06:54",90310209,"4.2.2","osx","KR",445
"2022-12-19","07:06:58",92688890,"4.2.2","osx","US",61
"2022-12-19","07:07:03",92795334,"4.2.2","osx","KR",446
"2022-12-19","07:07:17",79626235,"4.2.2","win","DE",447
"2022-12-19","07:07:16",92688891,"4.2.2","osx","US",448
"2022-12-19","07:07:21",90307124,"4.2.2","osx","TH",449
"2022-12-19","07:05:49",79538109,"4.2.2","win","CN",450
"2022-12-19","07:07:34",79627577,"4.2.2","win","KE",451
"2022-12-19","07:07:45",13252,"4.2.2patched","win","US",184
"2022-12-19","07:07:42",79538104,"4.2.2","win","US",252
"2022-12-19","07:07:41",79627126,"4.2.2","win","IN",452
"2022-12-19","07:07:46",79627128,"4.2.2","win","TW",453
"2022-12-19","07:07:49",90309986,"4.2.2","osx","NO",454
"2022-12-19","07:07:58",92688891,"4.2.2","osx","US",233
"2022-12-19","07:08:07",79626164,"4.2.2","win","NL",455
"2022-12-19","07:08:13",90825202,"4.1.2","osx","US",456
"2022-12-19","07:08:14",79627020,"4.2.2","win",NA,13
"2022-12-19","07:08:16",79631070,"4.2.2","win","ID",457
"2022-12-19","07:08:23",79627452,"4.2.2","win","JP",458
"2022-12-19","07:08:26",81963759,"devel","win","US",459
"2022-12-19","07:08:29",92688891,"4.2.2","osx","US",65
"2022-12-19","07:08:41",79626615,"4.2.2","win","IN",460
"2022-12-19","07:08:51",90304399,"4.2.2","osx","CH",440
"2022-12-19","07:08:55",79538104,"4.2.2","win","US",313
"2022-12-19","07:08:52",90635521,"4.1.3","win","DE",461
"2022-12-19","07:08:54",92688891,"4.2.2","osx","US",462
"2022-12-19","07:08:58",92688890,"4.2.2","osx","US",10
"2022-12-19","07:09:03",91924164,"4.1.3","osx","US",301
"2022-12-19","07:09:17",92688890,"4.2.2","osx","US",10
"2022-12-19","07:08:58",6299669,"4.2.2","win","CN",463
"2022-12-19","07:09:29",93949528,"4.2.0","osx","US",98
"2022-12-19","07:09:36",82362105,"4.2.0","win","US",349
"2022-12-19","07:09:32",92688890,"4.2.2","osx","US",290
"2022-12-19","07:09:34",79627199,"4.2.2","win",NA,13
"2022-12-19","07:09:43",92688890,"4.2.2","osx","US",87
"2022-12-19","07:09:53",79538106,"4.2.2","win",NA,13
"2022-12-19","07:09:58",79627030,"4.2.2","win","KR",464
"2022-12-19","07:09:59",79538109,"4.2.2","win",NA,13
"2022-12-19","07:09:50",92688890,"4.2.2","osx","US",465
"2022-12-19","07:10:04",92688890,"4.2.2","osx","US",101
"2022-12-19","07:10:06",79627201,"4.2.2","win","ID",466
"2022-12-19","07:10:05",79538104,"4.2.2","win","US",60
"2022-12-19","07:10:05",79627532,"4.2.2","win","KR",467
"2022-12-19","07:10:22",79627604,"4.2.2","win",NA,13
"2022-12-19","07:10:20",79630125,"4.2.2","win","US",468
"2022-12-19","07:10:14",79538104,"4.2.2","win","US",374
